20205000383;;;;3377000409;3378001304;3377000058;3377000409;;;;;;3377000488;3377000409;3377000768;3377000409;3378001304;;;;;;
20205000411;966844811;SOFF - CUT 150;D20210122161241;597266701;;;;5028302868;;;;10.2020;;;;;;;;;;;
20205000412;966844811;SOFF - CUT 150;D20210122161152;597266701;;;;5028303468;;;;10.2020;;;;;;;;;;;
20205000413;966844811;SOFF - CUT 150;D20210122161114;597266701;;;;5028302908;;;;10.2020;;;;;;;;;;;
20205000414;966844811;SOFF - CUT 150;D20210122161033;597266701;;;;5028303458;;;;10.2020;;;;;;;;;;;
20205000415;966844811;SOFF - CUT 150;D20210122160948;597266701;;;;5028303448;;;;10.2020;;;;;;;;;;;
20205000416;966844811;SOFF - CUT 150;D20210122160859;597266701;;;;5028303238;;;;10.2020;;;;;;;;;;;
20205000417;966844811;SOFF - CUT 150;D20210123103735;597266701;;;;5028307078;;;;10.2020;;;;;;;;;;;
20205000418;966844811;SOFF - CUT 150;D20210123103657;597266701;;;;5028307448;;;;10.2020;;;;;;;;;;;
20205000419;966844811;SOFF - CUT 150;D20210123103617;597266701;;;;5028306938;;;;10.2020;;;;;;;;;;;
20205000420;966844811;SOFF - CUT 150;D20210123103528;597266701;;;;5028307218;;;;10.2020;;;;;;;;;;;
20205000421;966844811;SOFF - CUT 150;D20210123103452;597266701;;;;5028307318;;;;10.2020;;;;;;;;;;;
20205000422;966844811;SOFF - CUT 150;D20210123113052;597266701;;;;5028306958;;;;10.2020;;;;;;;;;;;
20205000423;966844811;SOFF - CUT 150;D20210123113004;597266701;;;;5028307068;;;;10.2020;;;;;;;;;;;
20205000424;966844811;SOFF - CUT 150;D20210123112924;597266701;;;;5028307348;;;;10.2020;;;;;;;;;;;
20205000425;966844811;SOFF - CUT 150;D20210123125022;597266701;;;;5028307408;;;;10.2020;;;;;;;;;;;
20205000426;966844811;SOFF - CUT 150;D20210123124940;597266701;;;;5028307118;;;;10.2020;;;;;;;;;;;
20205000427;966844811;SOFF - CUT 150;D20210123145929;597266701;;;;5028307128;;;;10.2020;;;;;;;;;;;
20205000428;966844811;SOFF - CUT 150;D20210123145855;597266701;;;;5028307238;;;;10.2020;;;;;;;;;;;
20205000429;966844811;SOFF - CUT 150;D20210123145811;597266701;;;;5028307148;;;;10.2020;;;;;;;;;;;
20205000430;966844811;SOFF - CUT 150;D20210125083150;597266701;;;;5028307058;;;;10.2020;;;;;;;;;;;
20205000431;966844811;SOFF - CUT 150;D20210125083011;597266701;;;;5028307288;;;;10.2020;;;;;;;;;;;
20205000432;966844811;SOFF - CUT 150;D20210125082925;597266701;;;;5028307188;;;;10.2020;;;;;;;;;;;
20205000433;966844811;SOFF - CUT 150;D20210125082823;597266701;;;;5028307008;;;;10.2020;;;;;;;;;;;
20205000434;966844811;SOFF - CUT 150;D20210129083937;597266701;;;;5028406918;;;;10.2020;;;;;;;;;;;
20205000435;966844811;SOFF - CUT 150;D20210125101831;597266701;;;;5028307358;;;;10.2020;;;;;;;;;;;
20205000436;966844811;SOFF - CUT 150;D20210125101751;597266701;;;;5028307098;;;;10.2020;;;;;;;;;;;
20205000437;966844811;SOFF - CUT 150;D20210125105057;597266701;;;;5028303248;;;;10.2020;;;;;;;;;;;
20205000438;966844811;SOFF - CUT 150;D20210125105016;597266701;;;;5028307278;;;;10.2020;;;;;;;;;;;
20205000439;966844811;SOFF - CUT 150;D20210129084024;597266701;;;;5028307228;;;;09.2020;;;;;;;;;;;
20205000440;966844811;SOFF - CUT 150;D20210125104739;597266701;;;;5028307338;;;;10.2020;;;;;;;;;;;
20205000441;966844811;SOFF - CUT 150;D20210129084042;597266701;;;;5028307298;;;;10.2020;;;;;;;;;;;
20205000442;966844811;SOFF - CUT 150;D20210127161916;597266701;;;;5028305368;;;;10.2020;;;;;;;;;;;
20205000443;966844811;SOFF - CUT 150;D20210127141336;597266701;;;;5028305758;;;;10.2020;;;;;;;;;;;
20205000444;966844811;SOFF - CUT 150;D20210127161933;597266701;;;;5028305138;;;;10.2020;;;;;;;;;;;
20205000445;966844811;SOFF - CUT 150;D20210127161950;597266701;;;;5028305428;;;;10.2020;;;;;;;;;;;
20205000446;966844811;SOFF - CUT 150;D20210127162009;597266701;;;;5028305278;;;;10.2020;;;;;;;;;;;
20205000447;966844811;SOFF - CUT 150;D20210127162027;597266701;;;;5028305448;;;;10.2020;;;;;;;;;;;
20205000448;966844811;SOFF - CUT 150;D20210128085136;597266701;;;;5028305458;;;;10.2020;;;;;;;;;;;
20205000449;966844811;SOFF - CUT 150;D20210128085116;597266701;;;;5028305028;;;;10.2020;;;;;;;;;;;
20205000450;966844811;SOFF - CUT 150;D20210128085054;597266701;;;;5028305148;;;;10.2020;;;;;;;;;;;
20205000451;966844811;SOFF - CUT 150;D20210129084106;597266701;;;;5028305058;;;;09.2020;;;;;;;;;;;
20205000452;966844811;SOFF - CUT 150;D20210129084120;597266701;;;;5028305538;;;;09.2020;;;;;;;;;;;
20205000453;966844811;SOFF - CUT 150;D20210129084142;597266701;;;;5028305098;;;;09.2020;;;;;;;;;;;
20205000454;966844811;SOFF - CUT 150;D20210129084225;597266701;;;;5028305398;;;;10.2020;;;;;;;;;;;
20205000455;966844811;SOFF - CUT 150;D20210129084330;597266701;;;;5028305088;;;;10.2020;;;;;;;;;;;
20205000456;966844811;SOFF - CUT 150;D20210129084346;597266701;;;;5028305498;;;;10.2020;;;;;;;;;;;
20205000457;966844811;SOFF - CUT 150;D20210129084416;597266701;;;;5028305268;;;;09.2020;;;;;;;;;;;
20205000458;966844811;SOFF - CUT 150;D20210129144619;597266701;;;;5028305068;;;;10.2020;;;;;;;;;;;
20205000459;966844811;SOFF - CUT 150;D20210128152245;597266701;;;;5028304968;;;;10.2020;;;;;;;;;;;
20205000460;966844811;SOFF - CUT 150;D20210128152202;597266701;;;;5028305578;;;;10.2020;;;;;;;;;;;
20205000461;966844811;SOFF - CUT 150;D20210128152112;597266701;;;;5028304928;;;;10.2020;;;;;;;;;;;
20205000462;966844811;SOFF - CUT 150;D20210129083325;597266701;;;;5028305528;;;;10.2020;;;;;;;;;;;
20205000463;966844811;SOFF - CUT 150;D20210129083353;597266701;;;;5028305198;;;;10.2020;;;;;;;;;;;
20205000464;966844811;SOFF - CUT 150;D20210129083410;597266701;;;;5028305118;;;;10.2020;;;;;;;;;;;
20205000465;966844811;SOFF - CUT 150;D20210129083428;597266701;;;;5028303808;;;;10.2020;;;;;;;;;;;
20205000466;966844811;SOFF - CUT 150;D20210129083456;597266701;;;;5028305208;;;;10.2020;;;;;;;;;;;
20205000467;966844811;SOFF - CUT 150;D20210129083558;597266701;;;;5028305128;;;;10.2020;;;;;;;;;;;
20205000468;966844811;SOFF - CUT 150;D20210129083725;597266701;;;;5028304898;;;;10.2020;;;;;;;;;;;
20205000469;966844811;SOFF - CUT 150;D20210129103941;597266701;;;;5028305228;;;;10.2020;;;;;;;;;;;
20205000470;966844811;SOFF - CUT 150;D20210129103906;597266701;;;;5028305108;;;;10.2020;;;;;;;;;;;
20205000471;966844811;SOFF - CUT 150;D20210129105737;597266701;;;;5028304078;;;;10.2020;;;;;;;;;;;
20205000472;966844811;SOFF - CUT 150;D20210129105820;597266701;;;;5028305258;;;;10.2020;;;;;;;;;;;
20205000473;966844811;SOFF - CUT 150;D20210129105839;597266701;;;;5028305078;;;;10.2020;;;;;;;;;;;
20205000474;966844811;SOFF - CUT 150;D20210129105856;597266701;;;;5028305238;;;;10.2020;;;;;;;;;;;
20205000475;966844811;SOFF - CUT 150;D20210129105914;597266701;;;;5028304118;;;;10.2020;;;;;;;;;;;
20205000476;966844811;SOFF - CUT 150;D20210129105934;597266701;;;;5028305178;;;;10.2020;;;;;;;;;;;
20205000477;966844811;SOFF - CUT 150;D20210129105953;597266701;;;;5028304108;;;;10.2020;;;;;;;;;;;
20205000478;966844811;SOFF - CUT 150;D20210129110040;597266701;;;;5028303888;;;;10.2020;;;;;;;;;;;
20205000479;966844811;SOFF - CUT 150;D20210129145602;597266701;;;;5028305738;;;;10.2020;;;;;;;;;;;
20205000480;966844811;SOFF - CUT 150;D20210129145634;597266701;;;;5028305608;;;;10.2020;;;;;;;;;;;
20205000481;966844811;SOFF - CUT 150;D20210129145653;597266701;;;;5028305628;;;;10.2020;;;;;;;;;;;
20205000482;966844811;SOFF - CUT 150;D20210129145854;597266701;;;;5028305688;;;;10.2020;;;;;;;;;;;
20205000483;966844811;SOFF - CUT 150;D20210129145921;597266701;;;;5028305378;;;;10.2020;;;;;;;;;;;
20205000484;966844811;SOFF - CUT 150;D20210129145938;597266701;;;;5028305888;;;;10.2020;;;;;;;;;;;
20205000485;966844811;SOFF - CUT 150;D20210129145956;597266701;;;;5028305868;;;;10.2020;;;;;;;;;;;
20205000486;966844811;SOFF - CUT 150;D20210129150015;597266701;;;;5028305938;;;;10.2020;;;;;;;;;;;
20205000487;966844811;SOFF - CUT 150;D20210129150037;597266701;;;;5028305468;;;;10.2020;;;;;;;;;;;
20205000488;966844811;SOFF - CUT 150;D20210129150103;597266701;;;;5028306028;;;;10.2020;;;;;;;;;;;
20205000489;966844811;SOFF - CUT 150;D20210203082615;597266701;;;;5028305508;;;;10.2020;;;;;;;;;;;
20205000490;966844811;SOFF - CUT 150;D20210203082629;597266701;;;;5028305638;;;;10.2020;;;;;;;;;;;
20205000491;966844811;SOFF - CUT 150;D20210203082641;597266701;;;;5028305648;;;;10.2020;;;;;;;;;;;
20205000492;966844811;SOFF - CUT 150;D20210202132245;597266701;;;;5028305858;;;;10.2020;;;;;;;;;;;
20205000493;966844811;SOFF - CUT 150;D20210202132303;597266701;;;;5028305658;;;;10.2020;;;;;;;;;;;
20205000494;966844811;SOFF - CUT 150;D20210202132330;597266701;;;;5028305668;;;;10.2020;;;;;;;;;;;
20205000495;966844811;SOFF - CUT 150;D20210202132343;597266701;;;;5028305698;;;;10.2020;;;;;;;;;;;
20205000496;966844811;SOFF - CUT 150;D20210202132359;597266701;;;;5028305478;;;;10.2020;;;;;;;;;;;
20205000497;966844811;SOFF - CUT 150;D20210202132411;597266701;;;;5028305678;;;;10.2020;;;;;;;;;;;
20205000498;966844811;SOFF - CUT 150;D20210202132436;597266701;;;;5028305948;;;;10.2020;;;;;;;;;;;
20205000499;966844811;SOFF - CUT 150;D20210202132424;597266701;;;;5028305708;;;;10.2020;;;;;;;;;;;
20205000500;966844811;SOFF - CUT 150;D20210202132451;597266701;;;;5028305348;;;;10.2020;;;;;;;;;;;
20205000501;966844811;SOFF - CUT 150;D20210202132525;597266701;;;;5028305808;;;;10.2020;;;;;;;;;;;
20205000502;966844811;SOFF - CUT 150;D20210202132539;597266701;;;;5028305158;;;;10.2020;;;;;;;;;;;
20205000503;966844811;SOFF - CUT 150;D20210202132551;597266701;;;;5028305598;;;;10.2020;;;;;;;;;;;
20205000504;966844811;SOFF - CUT 150;D20210202132605;597266701;;;;5028305518;;;;10.2020;;;;;;;;;;;
20205000505;966844811;SOFF - CUT 150;D20210202132617;597266701;;;;5028305828;;;;10.2020;;;;;;;;;;;
20205000506;966844811;SOFF - CUT 150;D20210202132630;597266701;;;;5028305438;;;;10.2020;;;;;;;;;;;
20205000507;966844811;SOFF - CUT 150;D20210202132643;597266701;;;;5028305328;;;;10.2020;;;;;;;;;;;
20205000508;966844811;SOFF - CUT 150;D20210203082110;597266701;;;;5028305558;;;;10.2020;;;;;;;;;;;
20205000509;966844811;SOFF - CUT 150;D20210201150521;597266701;;;;5028711728;;;;10.2020;;;;;;;;;;;
20205000510;966844811;SOFF - CUT 150;D20210201150429;597266701;;;;5028707408;;;;10.2020;;;;;;;;;;;
20205000511;966844811;SOFF - CUT 150;D20210201150354;597266701;;;;5028711058;;;;10.2020;;;;;;;;;;;
20205000512;966844811;SOFF - CUT 150;D20210201150318;597266701;;;;5028711508;;;;10.2020;;;;;;;;;;;
20205000513;966844811;SOFF - CUT 150;D20210201150237;597266701;;;;5028711578;;;;10.2020;;;;;;;;;;;
20205000514;966844811;SOFF - CUT 150;D20210201150159;597266701;;;;5028711648;;;;10.2020;;;;;;;;;;;
20205000515;966844811;SOFF - CUT 150;D20210201150120;597266701;;;;5028711718;;;;10.2020;;;;;;;;;;;
20205000516;966844811;SOFF - CUT 150;D20210203082033;597266701;;;;5028711608;;;;10.2020;;;;;;;;;;;
20205000517;966844811;SOFF - CUT 150;D20210203082021;597266701;;;;5028711478;;;;10.2020;;;;;;;;;;;
20205000518;966844811;SOFF - CUT 150;D20210203082005;597266701;;;;5028711558;;;;10.2020;;;;;;;;;;;
20205000519;966844811;SOFF - CUT 150;D20210203081950;597266701;;;;5028711738;;;;10.2020;;;;;;;;;;;
20205000520;966844811;SOFF - CUT 150;D20210203081937;597266701;;;;5028711458;;;;10.2020;;;;;;;;;;;
20205000521;966844811;SOFF - CUT 150;D20210203081922;597266701;;;;5028711388;;;;10.2020;;;;;;;;;;;
20205000522;966844811;SOFF - CUT 150;D20210203081910;597266701;;;;5028711628;;;;10.2020;;;;;;;;;;;
20205000523;966844811;SOFF - CUT 150;D20210203081857;597266701;;;;5028711358;;;;10.2020;;;;;;;;;;;
20205000524;966844811;SOFF - CUT 150;D20210203081842;597266701;;;;5028711328;;;;10.2020;;;;;;;;;;;
20205000525;966844811;SOFF - CUT 150;D20210203081825;597266701;;;;5028711278;;;;10.2020;;;;;;;;;;;
20205000526;966844811;SOFF - CUT 150;D20210203081756;597266701;;;;5028709328;;;;10.2020;;;;;;;;;;;
20205000527;966844811;SOFF - CUT 150;D20210203081709;597266701;;;;5028709298;;;;10.2020;;;;;;;;;;;
20205000528;966844811;SOFF - CUT 150;D20210204081520;597266701;;;;5028709318;;;;10.2020;;;;;;;;;;;
20205000529;966844811;SOFF - CUT 150;D20210204081533;597266701;;;;5028709488;;;;10.2020;;;;;;;;;;;
20205000530;966844811;SOFF - CUT 150;D20210203091949;597266701;;;;5028709498;;;;10.2020;;;;;;;;;;;
20205000531;966844811;SOFF - CUT 150;D20210203092022;597266701;;;;5028709408;;;;10.2020;;;;;;;;;;;
20205000532;966844811;SOFF - CUT 150;D20210203092041;597266701;;;;5028709338;;;;10.2020;;;;;;;;;;;
20205000533;966844811;SOFF - CUT 150;D20210203092101;597266701;;;;5028709418;;;;10.2020;;;;;;;;;;;
20205000534;966844811;SOFF - CUT 150;D20210203092133;597266701;;;;5028709288;;;;10.2020;;;;;;;;;;;
20205000535;966844811;SOFF - CUT 150;D20210203092152;597266701;;;;5028709258;;;;10.2020;;;;;;;;;;;
20205000536;966844811;SOFF - CUT 150;D20210203103618;597266701;;;;5028709358;;;;10.2020;;;;;;;;;;;
20205000537;966844811;SOFF - CUT 150;D20210203103510;597266701;;;;5028707698;;;;10.2020;;;;;;;;;;;
20205000538;966844811;SOFF - CUT 150;D20210204081611;597266701;;;;5028708988;;;;10.2020;;;;;;;;;;;
20205000539;966844811;SOFF - CUT 150;D20210203103338;597266701;;;;5028709138;;;;10.2020;;;;;;;;;;;
20205000540;966844811;SOFF - CUT 150;D20210204081627;597266701;;;;5028707708;;;;10.2020;;;;;;;;;;;
20205000541;966844811;SOFF - CUT 150;D20210203103205;597266701;;;;5028709048;;;;10.2020;;;;;;;;;;;
20205000542;966844811;SOFF - CUT 150;D20210204081656;597266701;;;;5028708878;;;;10.2020;;;;;;;;;;;
20205000543;966844811;SOFF - CUT 150;D20210204081708;597266701;;;;5028707588;;;;10.2020;;;;;;;;;;;
20205000544;966844811;SOFF - CUT 150;D20210204081725;597266701;;;;5028707578;;;;10.2020;;;;;;;;;;;
20205000545;966844811;SOFF - CUT 150;D20210204081745;597266701;;;;5028708868;;;;10.2020;;;;;;;;;;;
20205000546;966844811;SOFF - CUT 150;D20210203140020;597266701;;;;5028708858;;;;10.2020;;;;;;;;;;;
20205000547;966844811;SOFF - CUT 150;D20210203135939;597266701;;;;5028709008;;;;10.2020;;;;;;;;;;;
20205000548;966844811;SOFF - CUT 150;D20210203135857;597266701;;;;5028707558;;;;10.2020;;;;;;;;;;;
20205000549;966844811;SOFF - CUT 150;D20210203135820;597266701;;;;5028707648;;;;10.2020;;;;;;;;;;;
20205000550;966844811;SOFF - CUT 150;D20210203135745;597266701;;;;5028708898;;;;10.2020;;;;;;;;;;;
20205000551;966844811;SOFF - CUT 150;D20210203135711;597266701;;;;5028708768;;;;10.2020;;;;;;;;;;;
20205000552;966844811;SOFF - CUT 150;D20210204091945;597266701;;;;5028708808;;;;10.2020;;;;;;;;;;;
20205000553;966844811;SOFF - CUT 150;D20210204091905;597266701;;;;5028708798;;;;10.2020;;;;;;;;;;;
20205000554;966844811;SOFF - CUT 150;D20210204091834;597266701;;;;5028708888;;;;10.2020;;;;;;;;;;;
20205000555;966844811;SOFF - CUT 150;D20210204091758;597266701;;;;5028708828;;;;10.2020;;;;;;;;;;;
20205000556;966844811;SOFF - CUT 150;D20210204103108;597266701;;;;5028306168;;;;10.2020;;;;;;;;;;;
20205000557;966844811;SOFF - CUT 150;D20210204103033;597266701;;;;5028306098;;;;10.2020;;;;;;;;;;;
20205000558;966844811;SOFF - CUT 150;D20210204102951;597266701;;;;5028306298;;;;10.2020;;;;;;;;;;;
20205000559;966844811;SOFF - CUT 150;D20210204102916;597266701;;;;5028306058;;;;10.2020;;;;;;;;;;;
20205000560;966844811;SOFF - CUT 150;D20210204102843;597266701;;;;5028305968;;;;10.2020;;;;;;;;;;;
20205000561;966844811;SOFF - CUT 150;D20210204102805;597266701;;;;5028305718;;;;10.2020;;;;;;;;;;;
20205000562;966844811;SOFF - CUT 150;D20210204113714;597266701;;;;5028305568;;;;10.2020;;;;;;;;;;;
20205000563;966844811;SOFF - CUT 150;D20210204113634;597266701;;;;5028305898;;;;10.2020;;;;;;;;;;;
20205000564;966844811;SOFF - CUT 150;D20210204113555;597266701;;;;5028305818;;;;10.2020;;;;;;;;;;;
20205000565;966844811;SOFF - CUT 150;D20210204113516;597266701;;;;5028305928;;;;10.2020;;;;;;;;;;;
20205000566;966844811;SOFF - CUT 150;D20210204150220;597266701;;;;5028304988;;;;10.2020;;;;;;;;;;;
20205000567;966844811;SOFF - CUT 150;D20210204150142;597266701;;;;5028305918;;;;10.2020;;;;;;;;;;;
20205000568;966844811;SOFF - CUT 150;D20210204150107;597266701;;;;5028305318;;;;10.2020;;;;;;;;;;;
20205000569;966844811;SOFF - CUT 150;D20210208081646;597266701;;;;5028305848;;;;10.2020;;;;;;;;;;;
20205000570;966844811;SOFF - CUT 150;D20210208081657;597266701;;;;5028306008;;;;10.2020;;;;;;;;;;;
20205000571;966844811;SOFF - CUT 150;D20210208081711;597266701;;;;5028305908;;;;10.2020;;;;;;;;;;;
20205000572;966844811;SOFF - CUT 150;D20210208081725;597266701;;;;5028305768;;;;10.2020;;;;;;;;;;;
20205000573;966844811;SOFF - CUT 150;D20210208081741;597266701;;;;5028305838;;;;10.2020;;;;;;;;;;;
20205000574;966844811;SOFF - CUT 150;D20210208081800;597266701;;;;5028303778;;;;10.2020;;;;;;;;;;;
20205000575;966844811;SOFF - CUT 150;D20210208081813;597266701;;;;5028306048;;;;10.2020;;;;;;;;;;;
20205000576;966844811;SOFF - CUT 150;D20210205102423;597266701;;;;5029508428;;;;10.2020;;;;;;;;;;;
20205000577;966844811;SOFF - CUT 150;D20210205102339;597266701;;;;5029508408;;;;10.2020;;;;;;;;;;;
20205000578;966844811;SOFF - CUT 150;D20210205102307;597266701;;;;5029508438;;;;10.2020;;;;;;;;;;;
20205000579;966844811;SOFF - CUT 150;D20210205102232;597266701;;;;5029508038;;;;10.2020;;;;;;;;;;;
20205000580;966844811;SOFF - CUT 150;D20210205101815;597266701;;;;5029508018;;;;10.2020;;;;;;;;;;;
20205000581;966844811;SOFF - CUT 150;D20210205101700;597266701;;;;5029508208;;;;10.2020;;;;;;;;;;;
20205000582;966844811;SOFF - CUT 150;D20210205111913;597266701;;;;5029508448;;;;10.2020;;;;;;;;;;;
20205000583;966844811;SOFF - CUT 150;D20210205111830;597266701;;;;5029507948;;;;10.2020;;;;;;;;;;;
20205000584;966844811;SOFF - CUT 150;D20210205111752;597266701;;;;5029508358;;;;10.2020;;;;;;;;;;;
20205000585;966844811;SOFF - CUT 150;D20210205111710;597266701;;;;5029508338;;;;10.2020;;;;;;;;;;;
20205000586;966844811;SOFF - CUT 150;D20210205134120;597266701;;;;5029507878;;;;10.2020;;;;;;;;;;;
20205000587;966844811;SOFF - CUT 150;D20210205134036;597266701;;;;5029507848;;;;10.2020;;;;;;;;;;;
20205000588;966844811;SOFF - CUT 150;D20210205133952;597266701;;;;5029508068;;;;10.2020;;;;;;;;;;;
20205000589;966844811;SOFF - CUT 150;D20210205133915;597266701;;;;5029508188;;;;10.2020;;;;;;;;;;;
20205000590;966844811;SOFF - CUT 150;D20210205152649;597266701;;;;5029507818;;;;10.2020;;;;;;;;;;;
20205000591;966844811;SOFF - CUT 150;D20210205153540;597266701;;;;5029508378;;;;10.2020;;;;;;;;;;;
20205000592;966844811;SOFF - CUT 150;D20210205153420;597266701;;;;5029508238;;;;10.2020;;;;;;;;;;;
20205000593;966844811;SOFF - CUT 150;D20210205153358;597266701;;;;5029508648;;;;10.2020;;;;;;;;;;;
20205000594;966844811;SOFF - CUT 150;D20210205153323;597266701;;;;5029508588;;;;10.2020;;;;;;;;;;;
20205000595;966844811;SOFF - CUT 150;D20210205153510;597266701;;;;5029508388;;;;10.2020;;;;;;;;;;;
20205000596;966844811;SOFF - CUT 150;D20210208081458;597266701;;;;5029508488;;;;10.2020;;;;;;;;;;;
20205000597;966844811;SOFF - CUT 150;D20210208081438;597266701;;;;5029508308;;;;10.2020;;;;;;;;;;;
20205000598;966844811;SOFF - CUT 150;D20210208081424;597266701;;;;5029508348;;;;10.2020;;;;;;;;;;;
20205000599;966844811;SOFF - CUT 150;D20210208081408;597266701;;;;5029508728;;;;10.2020;;;;;;;;;;;
20205000600;966844811;SOFF - CUT 150;D20210208081349;597266701;;;;5029508718;;;;10.2020;;;;;;;;;;;
20205000601;966844811;SOFF - CUT 150;D20210208081333;597266701;;;;5029508658;;;;10.2020;;;;;;;;;;;
20205000602;966844811;SOFF - CUT 150;D20210209083127;597266701;;;;5029508288;;;;10.2020;;;;;;;;;;;
20205000603;966844811;SOFF - CUT 150;D20210209083140;597266701;;;;5029508508;;;;10.2020;;;;;;;;;;;
20205000604;966844811;SOFF - CUT 150;D20210209083154;597266701;;;;5029508138;;;;10.2020;;;;;;;;;;;
20205000605;966844811;SOFF - CUT 150;D20210209083222;597266701;;;;5029508278;;;;10.2020;;;;;;;;;;;
20205000606;966844811;SOFF - CUT 150;D20210208090113;597266701;;;;5029508218;;;;10.2020;;;;;;;;;;;
20205000607;966844811;SOFF - CUT 150;D20210208090126;597266701;;;;5029508468;;;;10.2020;;;;;;;;;;;
20205000608;966844811;SOFF - CUT 150;D20210208090138;597266701;;;;5029508498;;;;10.2020;;;;;;;;;;;
20205000609;966844811;SOFF - CUT 150;D20210209083249;597266701;;;;5029508568;;;;10.2020;;;;;;;;;;;
20205000610;966844811;SOFF - CUT 150;D20210209083303;597266701;;;;5029508148;;;;10.2020;;;;;;;;;;;
20205000611;966844811;SOFF - CUT 150;D20210208091747;597266701;;;;5029508098;;;;10.2020;;;;;;;;;;;
20205000612;966844811;SOFF - CUT 150;D20210208104307;597266701;;;;5028304618;;;;10.2020;;;;;;;;;;;
20205000613;966844811;SOFF - CUT 150;D20210208104322;597266701;;;;5028304758;;;;10.2020;;;;;;;;;;;
20205000614;966844811;SOFF - CUT 150;D20210208104337;597266701;;;;5028304978;;;;10.2020;;;;;;;;;;;
20205000615;966844811;SOFF - CUT 150;D20210208104349;597266701;;;;5028305048;;;;10.2020;;;;;;;;;;;
20205000616;966844811;SOFF - CUT 150;D20210208105632;597266701;;;;5028304888;;;;10.2020;;;;;;;;;;;
20205000617;966844811;SOFF - CUT 150;D20210208105644;597266701;;;;5028304548;;;;10.2020;;;;;;;;;;;
20205000618;966844811;SOFF - CUT 150;D20210208105708;597266701;;;;5028305018;;;;10.2020;;;;;;;;;;;
20205000619;966844811;SOFF - CUT 150;D20210208110503;597266701;;;;5028304488;;;;10.2020;;;;;;;;;;;
20205000620;966844811;SOFF - CUT 150;D20210208110515;597266701;;;;5028304948;;;;10.2020;;;;;;;;;;;
20205000621;966844811;SOFF - CUT 150;D20210208110526;597266701;;;;5028305008;;;;10.2020;;;;;;;;;;;
20205000622;966844811;SOFF - CUT 150;D20210208125550;597266701;;;;5028304438;;;;10.2020;;;;;;;;;;;
20205000623;966844811;SOFF - CUT 150;D20210208125616;597266701;;;;5028304638;;;;10.2020;;;;;;;;;;;
20205000624;966844811;SOFF - CUT 150;D20210208125636;597266701;;;;5028304858;;;;10.2020;;;;;;;;;;;
20205000625;966844811;SOFF - CUT 150;D20210208125649;597266701;;;;5028304718;;;;10.2020;;;;;;;;;;;
